session,subject,round1,round2,round3,round4,round5,round6,round7,round8,round9,round10,p_val,size,avg,act_as,play_against,random,feedback,temp,LLM
4,5,34,22,33,22,18,12,7,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
4,6,33,50,33,10,7,10,7,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
4,7,33,22,31,22,15,5,8,5,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
4,8,33,22,15,10,7,5,7,2,3,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
4,9,33,22,15,10,15,5,3,2,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
4,10,33,50,15,22,18,10,3,2,3,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
4,11,33,22,15,10,15,5,8,2,3,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
5,1,33,50,15,33,15,5,3,5,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
5,2,33,33,55,10,15,5,3,2,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
5,3,33,33,31,22,7,10,3,2,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
5,4,33,50,45,22,18,10,7,5,1,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
5,5,33,33,15,22,7,10,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
5,6,33,22,31,22,7,10,3,5,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
5,7,33,22,31,10,15,10,3,5,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
5,8,33,50,15,10,7,5,7,5,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
5,9,33,22,15,10,7,10,7,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
5,10,33,22,30,10,18,10,7,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
5,11,33,22,15,10,15,10,3,5,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
6,1,33,50,15,22,7,12,7,5,1,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
6,2,33,50,15,10,7,5,3,2,3,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
6,3,33,33,15,10,18,10,7,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
6,4,33,50,33,22,15,5,3,5,1,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
6,5,33,22,31,22,7,5,3,2,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
6,6,33,22,33,10,18,10,7,5,1,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
6,7,33,50,15,10,7,10,8,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
6,8,33,22,15,10,15,10,3,5,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
6,9,33,33,15,22,15,10,3,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
6,10,33,22,31,10,15,12,3,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
6,11,33,50,31,10,7,12,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
7,1,33,22,33,33,15,5,3,5,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
7,2,33,22,15,22,15,5,7,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
7,3,33,22,33,33,15,10,7,2,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
7,4,33,50,15,33,7,5,3,2,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
7,5,33,50,15,33,7,5,7,5,1,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
7,6,33,50,33,10,15,5,7,2,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
7,7,33,50,15,10,15,10,3,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
7,8,33,50,15,10,7,10,8,5,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
7,9,33,50,55,22,15,5,7,2,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
7,10,33,22,33,10,15,12,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
7,11,33,22,15,22,7,10,8,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
8,1,33,22,33,10,7,5,8,5,1,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
8,2,33,50,15,10,15,5,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
8,3,33,50,33,10,7,5,7,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
8,4,33,50,15,10,15,5,8,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
8,5,33,22,15,10,7,12,3,2,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
8,6,33,33,33,10,7,12,7,2,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
8,7,33,22,15,10,15,5,8,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
8,8,33,22,15,22,7,5,3,5,3,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
8,9,33,22,33,22,7,5,7,2,3,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
8,10,33,22,33,10,7,5,7,2,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
8,11,33,50,55,10,18,10,3,5,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
9,1,33,22,15,22,15,5,3,2,1,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
9,2,33,50,33,10,7,5,3,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
9,3,33,50,33,33,7,10,7,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
9,4,22,22,44,33,7,10,7,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
9,5,33,50,33,22,7,12,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
9,6,33,22,33,10,7,5,7,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
9,7,33,22,15,22,7,12,8,5,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
9,8,33,50,15,10,15,10,3,2,3,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
9,9,33,22,31,23,7,5,3,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
9,10,33,22,15,22,7,5,3,2,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
9,11,33,50,31,22,7,10,7,2,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.25,claude3
1,100,22,50,33,10,7,5,7,5,1,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
1,101,33,50,15,10,7,10,8,5,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
1,102,33,22,31,33,7,10,7,2,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
1,103,33,50,33,10,7,5,7,2,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
1,104,33,22,33,22,15,5,7,2,3,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
1,105,33,22,15,10,7,5,8,2,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
1,106,33,22,33,22,7,10,8,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
1,107,33,22,15,22,15,5,3,2,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
1,108,33,50,33,22,15,5,7,2,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
1,109,33,22,30,22,15,12,3,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
1,110,33,22,15,10,7,5,8,5,1,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
2,111,33,22,33,10,18,5,7,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
2,112,33,33,15,22,15,5,3,2,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
2,113,33,22,33,10,15,5,3,5,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
2,114,33,22,15,22,15,5,3,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
2,115,33,50,15,10,15,12,3,2,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
2,116,33,33,15,10,7,5,7,2,1,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
2,117,33,22,33,10,15,5,8,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
2,118,33,50,55,10,15,12,3,2,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
2,119,33,50,15,33,15,5,7,2,3,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
2,120,33,50,31,10,15,5,3,2,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
2,121,33,22,15,22,7,5,7,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
3,122,33,50,15,23,7,12,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
3,123,33,50,15,10,15,10,3,5,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
3,124,22,50,15,10,7,12,3,2,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
3,125,33,22,15,10,15,10,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
3,126,33,50,33,10,15,5,8,2,3,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
3,127,33,50,15,22,7,5,3,5,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
3,128,33,50,15,22,15,5,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
3,129,33,22,15,10,7,12,7,5,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
3,130,33,22,33,33,7,12,3,5,1,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
3,131,33,50,15,33,18,5,3,2,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
3,132,50,50,15,23,7,5,3,5,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
4,133,33,22,33,10,7,5,7,2,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
4,134,33,22,33,10,7,5,7,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
4,135,33,50,15,23,15,5,3,2,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
4,136,33,50,15,10,7,10,3,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
4,137,33,22,15,10,15,10,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
4,138,33,50,15,22,15,5,3,2,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
4,139,33,50,15,22,15,5,7,2,3,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
4,140,33,22,15,22,15,5,7,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
4,141,33,50,15,22,15,5,8,2,1,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
4,142,33,50,55,22,18,5,7,5,3,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
4,143,33,50,31,22,7,10,7,2,3,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
5,144,33,50,43,22,15,12,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
5,145,33,50,33,22,7,5,3,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
5,146,33,22,44,10,15,5,7,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
5,147,33,22,33,10,7,10,3,2,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
5,148,33,22,15,10,15,5,3,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
5,149,33,22,31,10,7,12,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
5,150,33,50,31,10,18,12,3,2,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
5,151,33,22,31,10,15,5,3,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
5,152,33,22,45,33,18,10,3,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
5,153,22,50,33,23,7,10,3,5,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
5,154,33,22,33,22,18,10,8,2,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
6,155,33,22,44,22,7,5,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
6,156,33,22,33,22,7,5,7,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
6,157,33,50,31,10,15,5,3,5,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
6,158,33,22,33,22,15,5,8,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
6,159,33,50,15,10,18,5,8,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
6,160,33,22,31,22,15,10,7,5,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
6,161,33,22,15,10,15,10,7,5,1,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
6,162,33,22,55,10,7,5,3,5,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
6,163,33,22,33,22,15,5,7,5,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
6,164,33,22,55,10,15,5,8,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
6,165,33,22,15,10,7,12,3,2,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
7,166,33,22,15,22,7,5,3,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
7,167,33,22,15,10,15,5,7,2,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
7,168,33,50,15,10,18,5,3,2,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
7,169,50,22,15,22,18,10,3,5,3,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
7,170,33,22,15,10,15,5,7,2,3,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
7,171,33,33,15,22,7,12,7,5,1,2,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
7,172,33,22,15,22,7,10,7,2,3,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
7,173,22,22,15,22,15,5,3,5,1,0,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
7,174,33,22,15,10,7,12,8,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
7,175,33,22,33,10,7,10,7,5,1,1,3-Feb,11,average,human decision maker,human decision makers,fixed,feedback,0.5,claude3
